area_code,area_name,welsh_speakers_percent,population_count,pop_density_persqkm,wimd_2019,over_65_count
W01000434,Powys 007A,4.3,1632.0,30.051042579675773,1047.0,535.0
W01001531,Torfaen 003D,8.2,1708.0,654.9079754601227,319.0,326.0
W01001530,Torfaen 003C,10.9,1909.0,6204.0948976275595,40.0,196.0
W01001566,Monmouthshire 005A,7.8,1247.0,28.96665466497869,756.0,331.0
W01001533,Torfaen 012B,12.8,1572.0,152.7444445524063,1814.0,240.0
W01001532,Torfaen 010E,12.8,1765.0,6139.130434782609,283.0,311.0
W01001898,Merthyr Tydfil 008F,7.8,1482.0,60.14976561073117,502.0,341.0
W01000849,Swansea 021A,6.2,2065.0,813.9214063300618,269.0,243.0
W01000247,Denbighshire 010C,28.5,1900.0,74.44849339759413,1114.0,579.0
W01000235,Denbighshire 017D,17.4,1257.0,4516.708587854833,1453.0,273.0
W01001751,Cardiff 027D,9.2,1842.0,6168.787675820496,181.0,208.0
W01001479,Blaenau Gwent 006D,8.0,1556.0,775.1706272106811,35.0,268.0
W01001478,Blaenau Gwent 006C,8.8,1414.0,193.85265005072523,867.0,302.0
W01001772,Cardiff 021A,10.9,1447.0,4945.317840054681,1628.0,388.0
W01000365,Wrexham 011C,14.1,2104.0,2315.9053384700055,1365.0,568.0
W01000777,Swansea 012B,13.3,1773.0,1744.5636131063663,1722.0,471.0
W01000776,Swansea 030B,11.4,1880.0,30.07013699506562,1611.0,636.0
W01000154,Conwy 003A,19.7,1431.0,1345.9367945823928,1742.0,491.0
W01000774,Swansea 005B,14.1,1674.0,3553.3856930587986,1030.0,384.0
W01001623,Newport 001A,8.8,1428.0,1257.8173170087202,1526.0,389.0
W01000536,Ceredigion 011E,54.9,1363.0,9.029438088064515,685.0,408.0
W01000537,Ceredigion 008D,49.0,1467.0,20.1501024674604,776.0,421.0
W01001268,Rhondda Cynon Taf 007D,16.1,1476.0,584.7628857810705,286.0,295.0
W01001269,Rhondda Cynon Taf 010A,14.5,1453.0,1409.1746678304723,869.0,379.0
W01000419,Wrexham 016D,15.1,1545.0,229.7329447451377,754.0,204.0
W01000498,Powys 003A,9.9,1490.0,83.00511957750952,292.0,266.0
W01000418,Wrexham 020E,8.5,1671.0,117.93518152560554,1415.0,408.0
W01000499,Powys 003B,10.9,1263.0,684.6270598438855,563.0,272.0
W01001393,Caerphilly 019D,12.1,1310.0,3769.784172661871,407.0,276.0
W01000601,Pembrokeshire 013B,8.8,1492.0,789.9195256247352,62.0,284.0
W01001859,Cardiff 034B,19.0,1495.0,9926.9588313413,1229.0,219.0
W01001858,Cardiff 034A,19.4,1781.0,1490.2518617688895,1316.0,266.0
W01000445,Powys 015C,10.0,1501.0,21.436885439056265,1358.0,400.0
W01001899,Powys 021F,46.2,2070.0,158.31497797356826,667.0,500.0
W01001817,Cardiff 009C,7.4,1377.0,8005.813953488373,831.0,265.0
W01001085,The Vale of Glamorgan 002D,11.3,1576.0,76.21147717766075,1708.0,408.0
W01001342,Caerphilly 021A,10.8,1227.0,1947.6190476190477,1665.0,252.0
W01001285,Rhondda Cynon Taf 014D,11.8,1396.0,1687.6208897485494,639.0,335.0
W01001204,Rhondda Cynon Taf 006A,10.9,1331.0,323.1759135607624,1015.0,259.0
W01000401,Wrexham 005D,11.8,1921.0,3411.4722074231927,696.0,278.0
W01000427,Powys 011A,10.0,1390.0,7.253319306770531,830.0,433.0
W01000426,Powys 021A,38.6,1451.0,151.15370592218343,950.0,362.0
W01000348,Wrexham 006B,12.2,1395.0,2356.8170299037,529.0,228.0
W01001207,Rhondda Cynon Taf 006D,11.8,1444.0,835.019950268895,136.0,271.0
W01001286,Rhondda Cynon Taf 014E,12.3,1546.0,8128.286014721346,598.0,295.0
W01001284,Rhondda Cynon Taf 015E,19.7,1100.0,5102.040816326531,1620.0,150.0
W01001205,Rhondda Cynon Taf 006B,10.6,1551.0,353.8752880512902,468.0,389.0
W01000273,Flintshire 007A,10.0,1619.0,3895.572666025024,672.0,342.0
W01000201,Denbighshire 008B,16.8,1520.0,283.3442072886569,779.0,280.0
W01000280,Flintshire 010B,9.0,1675.0,2132.3997453851052,1588.0,333.0
W01000289,Flintshire 005A,12.6,1368.0,376.7142149033431,1612.0,223.0
W01001588,Monmouthshire 010D,11.1,1672.0,865.2452908300559,1590.0,542.0
W01001504,Torfaen 013A,8.7,2364.0,2243.5228243333017,970.0,420.0
W01001609,Newport 015B,10.9,1869.0,5495.442516906793,111.0,124.0
W01001605,Newport 014A,9.3,1336.0,4797.127468581687,459.0,253.0
W01000190,Conwy 014D,70.8,1406.0,11.166245219004537,1168.0,344.0
W01000750,Swansea 002A,20.3,1490.0,637.5695335900729,496.0,382.0
W01000136,Conwy 006B,23.0,2711.0,2762.6617751961685,1610.0,784.0
W01001754,Cardiff 031D,9.6,1689.0,4577.235772357723,1086.0,369.0
W01000829,Swansea 018C,17.3,1827.0,553.2172596517789,1255.0,447.0
W01000087,Gwynedd 004C,87.8,1953.0,1039.4932935916543,1634.0,390.0
W01000142,Conwy 010D,23.6,1487.0,541.4557768634163,1739.0,569.0
W01000663,Carmarthenshire 016B,67.2,2447.0,326.758983535193,1157.0,603.0
W01000662,Carmarthenshire 016A,58.9,2188.0,93.70931268416363,1066.0,475.0
W01000665,Carmarthenshire 017A,43.2,1861.0,134.26256592284773,1680.0,395.0
W01000660,Carmarthenshire 026B,22.1,1523.0,4320.567375886525,236.0,304.0
W01001796,Cardiff 002C,10.9,1399.0,4649.385177799933,1679.0,284.0
W01001714,Cardiff 035A,25.5,1523.0,4661.769207223753,1637.0,268.0
W01001736,Cardiff 008C,12.3,1508.0,3087.633087633087,1829.0,390.0
W01000238,Denbighshire 006C,16.0,1696.0,4193.867457962414,651.0,245.0
W01001661,Newport 018C,9.1,2938.0,4917.154811715481,88.0,134.0
W01000871,Swansea 026B,10.0,1901.0,10856.653340948029,774.0,136.0
W01000870,Swansea 024D,10.9,1530.0,5837.466615795498,1541.0,199.0
W01000878,Swansea 007F,16.2,1195.0,2928.203871600098,1330.0,282.0
W01000887,Neath Port Talbot 005A,13.5,2388.0,250.18334206390782,735.0,379.0
W01000886,Neath Port Talbot 017C,7.0,1709.0,6225.865209471767,44.0,222.0
W01000806,Swansea 003A,12.7,1447.0,3036.0889634913974,1088.0,357.0
W01000001,Isle of Anglesey 007A,50.0,1067.0,34.63464828141382,885.0,360.0
W01000690,Carmarthenshire 019A,43.5,1732.0,204.8395108451404,1283.0,446.0
W01000611,Pembrokeshire 004C,18.9,2023.0,57.78992804111283,1443.0,582.0
W01000691,Carmarthenshire 019B,37.6,1842.0,1189.8456172081906,1396.0,444.0
W01001626,Newport 001D,8.7,1356.0,2859.552931252636,1413.0,342.0
W01001316,Merthyr Tydfil 005B,10.3,2925.0,3125.3339031947858,1343.0,471.0
W01000441,Powys 005B,10.9,1479.0,42.4626621419097,1561.0,385.0
W01000447,Powys 007C,12.9,2002.0,22.696431263937274,1259.0,568.0
W01001360,Caerphilly 002A,10.7,1357.0,92.92420206391706,832.0,276.0
W01001150,Rhondda Cynon Taf 003B,10.4,1777.0,3052.21573342494,273.0,367.0
W01000323,Flintshire 012C,15.3,1608.0,161.07866609233974,1678.0,470.0
W01001606,Newport 008A,11.4,1274.0,3080.2707930367505,1477.0,272.0
W01000114,Gwynedd 009D,73.1,1507.0,9.495198214625503,1119.0,405.0
W01000507,Ceredigion 009A,43.6,1263.0,97.74180067792412,1213.0,457.0
W01001529,Torfaen 003B,9.6,2154.0,2727.6180828162596,381.0,393.0
W01000732,Carmarthenshire 026D,19.4,1428.0,8771.498771498771,396.0,248.0
W01001871,Cardiff 037B,6.3,1581.0,3208.8491982951086,54.0,176.0
W01001870,Cardiff 037A,9.5,1374.0,5640.394088669951,535.0,153.0
W01001873,Cardiff 038C,9.5,1775.0,5722.1147646679565,162.0,175.0
W01000728,Carmarthenshire 003D,53.5,2038.0,16.332994331537346,849.0,591.0
W01000729,Carmarthenshire 018C,55.2,1255.0,918.539120251775,342.0,267.0
W01000837,Swansea 004D,17.5,2102.0,615.3215655279412,1845.0,390.0
W01000834,Swansea 011D,12.2,1576.0,1715.467508435833,201.0,268.0
W01000836,Swansea 011E,7.5,2572.0,2191.9209135844553,279.0,189.0
W01000519,Ceredigion 010A,52.9,1634.0,32.26972274501982,1115.0,488.0
W01000598,Pembrokeshire 009C,10.7,2310.0,1792.6431786434887,1142.0,601.0
W01000599,Pembrokeshire 009D,10.9,2010.0,182.78543172827716,852.0,501.0
W01000092,Gwynedd 001E,18.6,3616.0,3615.6384361563846,1566.0,162.0
W01000010,Isle of Anglesey 002A,48.7,1904.0,361.0299973453677,1624.0,726.0
W01000093,Gwynedd 006B,83.9,2341.0,925.0039513197407,1454.0,648.0
W01000013,Isle of Anglesey 005B,57.5,2302.0,99.54207187612157,1777.0,678.0
W01000094,Gwynedd 012B,72.0,1269.0,125.37295737912228,1574.0,363.0
W01000116,Gwynedd 017D,35.8,1722.0,69.05567764392615,1410.0,749.0
W01000012,Isle of Anglesey 006B,80.5,1574.0,421.2385591179147,1494.0,418.0
W01000734,Carmarthenshire 026F,22.3,1388.0,6830.708661417323,144.0,168.0
W01001010,Bridgend 012B,10.4,1260.0,2203.182374541004,489.0,215.0
W01001011,Bridgend 012C,7.7,1318.0,5505.430242272348,1428.0,249.0
W01001092,The Vale of Glamorgan 007B,10.9,2083.0,3458.9837263367654,878.0,330.0
W01001091,The Vale of Glamorgan 010A,11.1,1655.0,758.3394428152493,1740.0,502.0
W01001093,The Vale of Glamorgan 013C,10.6,1805.0,4532.898041185334,476.0,389.0
W01001229,Rhondda Cynon Taf 017B,15.5,1399.0,980.5845657811734,752.0,267.0
W01001013,Bridgend 005B,11.3,1467.0,1012.2127923825295,721.0,394.0
W01001015,Bridgend 002B,11.3,1409.0,350.76800517812245,322.0,279.0
W01001012,Bridgend 005A,15.8,1549.0,128.39960543439517,1367.0,276.0
W01001228,Rhondda Cynon Taf 021D,17.2,1459.0,732.5032633798575,994.0,387.0
W01001090,The Vale of Glamorgan 006E,11.5,1485.0,163.2011605415861,1695.0,379.0
W01001018,Bridgend 002D,12.4,1338.0,4554.118447923757,334.0,247.0
W01001413,Caerphilly 017C,9.7,1841.0,1157.1338780641106,635.0,341.0
W01000207,Denbighshire 015C,48.3,2348.0,25.097589861770857,1155.0,594.0
W01000369,Wrexham 020F,10.5,1285.0,1194.4599367912251,1668.0,425.0
W01000522,Ceredigion 010B,50.7,1214.0,19.96323082033421,790.0,391.0
W01000286,Flintshire 013E,12.3,2239.0,682.7468439348662,1846.0,316.0
W01000206,Denbighshire 013C,37.5,2163.0,46.983029199854904,1253.0,470.0
W01000287,Flintshire 001A,22.9,1743.0,193.88209121245828,409.0,540.0
W01000525,Ceredigion 011A,46.5,1167.0,355.38096108167366,1875.0,457.0
W01000524,Ceredigion 005B,54.0,1951.0,48.70863448551349,1040.0,557.0
W01000285,Flintshire 013D,8.6,1460.0,685.6391471776087,1876.0,439.0
W01000523,Ceredigion 001C,52.9,1863.0,14.604319366597421,1214.0,436.0
W01000158,Conwy 004D,21.1,1526.0,1824.7040535692934,1506.0,672.0
W01000588,Pembrokeshire 010B,9.9,2355.0,475.52701720378,298.0,401.0
W01001535,Torfaen 012D,8.9,1273.0,1337.4658541710442,1401.0,300.0
W01001534,Torfaen 012C,10.3,1468.0,1489.7503551857112,1060.0,330.0
W01001537,Torfaen 007E,8.0,1187.0,320.1531988348258,1467.0,297.0
W01001358,Caerphilly 006C,9.4,1510.0,710.9562597109092,251.0,328.0
W01001359,Caerphilly 006D,10.0,1633.0,330.37954196002266,929.0,315.0
W01001350,Caerphilly 009C,8.8,1821.0,2873.146102871568,945.0,381.0
W01001351,Caerphilly 005D,9.7,1463.0,629.6535399182268,1682.0,434.0
W01000318,Flintshire 016F,15.5,1263.0,3932.129514321295,295.0,246.0
W01000399,Wrexham 013B,17.9,1074.0,207.44403453537558,1548.0,259.0
W01000251,Flintshire 013A,11.7,1624.0,2509.6584762787825,1272.0,298.0
W01001390,Caerphilly 006E,11.0,1982.0,976.0181218299109,1733.0,331.0
W01000341,Wrexham 009A,10.8,1608.0,2809.224318658281,961.0,290.0
W01001173,Rhondda Cynon Taf 020B,7.1,1283.0,1881.7835142270458,96.0,243.0
W01000544,Ceredigion 007C,41.5,977.0,423.7141122387024,1076.0,288.0
W01001417,Caerphilly 008D,15.0,1423.0,2274.98001598721,1565.0,286.0
W01001583,Monmouthshire 007B,8.5,1674.0,56.67966845441248,1382.0,457.0
W01001774,Cardiff 018D,13.5,1389.0,6000.0,1855.0,303.0
W01001646,Newport 015E,7.6,1855.0,2484.2640953528858,134.0,307.0
W01001647,Newport 015F,7.0,2167.0,167.80368440207835,740.0,415.0
W01000143,Conwy 007B,18.1,1550.0,9847.522236340534,477.0,246.0
W01000144,Conwy 007C,16.5,1353.0,1806.8910256410259,20.0,175.0
W01000145,Conwy 008B,25.3,1263.0,641.084208923405,792.0,271.0
W01000246,Denbighshire 010B,19.5,1684.0,605.842567275867,1020.0,399.0
W01000146,Conwy 001B,15.3,2070.0,1697.6953989994258,623.0,490.0
W01000147,Conwy 001C,16.9,1504.0,365.7943379706197,1107.0,644.0
W01000148,Conwy 015D,63.5,1160.0,918.8118811881188,1267.0,205.0
W01000149,Conwy 005A,8.5,1497.0,1847.920009875324,296.0,524.0
W01000244,Denbighshire 014C,49.4,1648.0,652.8283948661068,1887.0,467.0
W01001869,Cardiff 038A,10.0,1300.0,7373.794668179241,416.0,180.0
W01001274,Rhondda Cynon Taf 013B,11.0,1239.0,1729.4807370184253,4.0,168.0
W01001584,Monmouthshire 008B,11.7,1878.0,3768.8139674894646,1252.0,323.0
W01000104,Gwynedd 008C,86.8,1892.0,259.3663892963384,1090.0,443.0
W01000184,Conwy 005E,10.8,2322.0,409.66831333803816,439.0,769.0
W01000186,Conwy 001E,20.4,1761.0,3077.0574873318196,364.0,405.0
W01000185,Conwy 015E,45.6,1280.0,24.76233957679614,1195.0,334.0
W01000187,Conwy 002C,25.4,1600.0,1691.153155057605,78.0,219.0
W01000107,Gwynedd 010E,66.8,1244.0,12.535318562348095,1082.0,368.0
W01000106,Gwynedd 010D,57.0,1601.0,184.91995657095336,1661.0,624.0
W01000105,Gwynedd 010C,80.1,1844.0,407.14490737674146,1141.0,428.0
W01000102,Gwynedd 002E,58.1,1428.0,491.39710942876803,1633.0,325.0
W01001683,Newport 006D,9.9,1101.0,2823.076923076923,1005.0,181.0
W01000118,Gwynedd 007D,75.8,1728.0,32.46698344522042,1006.0,330.0
W01001463,Blaenau Gwent 006B,8.4,1926.0,4326.145552560646,1183.0,403.0
W01000540,Ceredigion 005E,53.3,1127.0,89.02053712480253,981.0,360.0
W01000971,Neath Port Talbot 004G,33.6,1428.0,743.0920539106,872.0,259.0
W01000543,Ceredigion 011C,49.4,1946.0,9.84768974008374,802.0,500.0
W01001497,Torfaen 011A,9.1,1441.0,2951.0546795003074,511.0,312.0
W01000500,Powys 003C,12.5,1510.0,123.41037627905456,1093.0,329.0
W01001926,Conwy 011F,35.8,2253.0,128.9063840986852,1500.0,635.0
W01000135,Conwy 006A,22.5,2185.0,1275.763414491738,1856.0,944.0
W01000344,Wrexham 007B,9.3,1240.0,3788.573174457684,1776.0,464.0
W01001660,Newport 018B,7.2,2196.0,502.81632092320376,241.0,226.0
W01001663,Newport 008C,7.9,1384.0,3646.9038208168645,329.0,385.0
W01001662,Newport 018D,7.1,1491.0,4565.217391304349,10.0,198.0
W01001665,Newport 008D,10.2,1593.0,3926.5467093911757,645.0,435.0
W01000518,Ceredigion 003C,34.2,1034.0,1552.0864605223655,1045.0,266.0
W01000835,Swansea 013E,7.3,1499.0,4353.761254719721,157.0,309.0
W01000832,Swansea 011B,6.9,1661.0,3253.672869735554,22.0,235.0
W01001343,Caerphilly 021B,13.7,1145.0,189.44094240664452,1638.0,255.0
W01001344,Caerphilly 020C,9.7,1636.0,1583.1236694406812,1054.0,404.0
W01001345,Caerphilly 021C,11.1,1450.0,2595.31054233041,43.0,160.0
W01001346,Caerphilly 020D,11.6,1627.0,1587.3170731707319,826.0,351.0
W01001347,Caerphilly 005C,10.3,1445.0,2549.8500088230103,1009.0,356.0
W01001138,Rhondda Cynon Taf 005B,8.3,1271.0,4586.791771923493,243.0,250.0
W01001139,Rhondda Cynon Taf 005C,10.2,1671.0,8325.859491778774,841.0,265.0
W01001340,Caerphilly 020A,12.5,1819.0,219.6011203399652,1652.0,398.0
W01001341,Caerphilly 020B,11.0,1775.0,2364.4598374850143,293.0,369.0
W01001525,Torfaen 003A,8.6,1775.0,863.4948433547382,343.0,328.0
W01000970,Neath Port Talbot 005D,10.2,1251.0,2012.5482625482628,722.0,284.0
W01000272,Flintshire 006D,16.9,1787.0,44.789773795350584,1557.0,542.0
W01000275,Flintshire 007C,12.2,1246.0,200.94829532625877,1458.0,237.0
W01000274,Flintshire 007B,7.5,1718.0,519.1273342599867,231.0,295.0
W01001148,Rhondda Cynon Taf 002A,12.2,1811.0,4794.81069631983,586.0,313.0
W01001187,Rhondda Cynon Taf 001B,17.9,1384.0,1585.3379152348225,691.0,287.0
W01001149,Rhondda Cynon Taf 003A,10.9,1505.0,2143.874643874644,736.0,308.0
W01001030,Bridgend 019B,7.4,1850.0,1529.3047863106556,1433.0,524.0
W01001031,Bridgend 018A,8.1,1473.0,1599.8696643857934,1767.0,555.0
W01001104,The Vale of Glamorgan 004E,8.4,1919.0,1186.3254203758656,1543.0,461.0
W01001185,Rhondda Cynon Taf 022A,12.5,1971.0,4599.766627771295,390.0,364.0
W01001755,Cardiff 025A,15.3,1428.0,6822.742474916388,1379.0,81.0
W01001240,Rhondda Cynon Taf 026C,13.1,1989.0,364.8604028323,1308.0,419.0
W01001032,Bridgend 018B,8.7,1756.0,549.2477557786744,1669.0,584.0
W01001033,Bridgend 003E,7.1,1763.0,192.34545811604005,912.0,349.0
W01001034,Bridgend 003F,6.3,1446.0,625.5407509949819,401.0,293.0
W01001035,Bridgend 014E,6.8,1802.0,3774.6124842899035,326.0,214.0
W01001107,The Vale of Glamorgan 011B,6.9,1568.0,1148.2132396016405,1655.0,548.0
W01001036,Bridgend 017D,12.7,1542.0,2145.2420701168617,1734.0,376.0
W01001243,Rhondda Cynon Taf 030E,12.3,1525.0,1860.8907870652838,438.0,334.0
W01001186,Rhondda Cynon Taf 001A,17.1,1785.0,3931.7180616740093,996.0,281.0
W01001037,Bridgend 013B,9.8,1687.0,671.3626233683541,1635.0,447.0
W01001106,The Vale of Glamorgan 011A,10.0,1471.0,3392.5276752767527,1822.0,353.0
W01000004,Isle of Anglesey 001B,54.3,1257.0,81.04605504942069,1100.0,409.0
W01001089,The Vale of Glamorgan 006D,8.8,1484.0,412.45136186770424,1724.0,416.0
W01001181,Rhondda Cynon Taf 015B,13.2,1421.0,1254.9677647266624,463.0,283.0
W01001100,The Vale of Glamorgan 010C,11.0,1578.0,2436.6893143915995,1795.0,408.0
W01001182,Rhondda Cynon Taf 021A,12.0,1378.0,482.205969835882,642.0,211.0
W01001103,The Vale of Glamorgan 010D,11.3,1204.0,2337.4102116093964,1863.0,282.0
W01001183,Rhondda Cynon Taf 021B,11.2,977.0,3332.1964529331512,268.0,123.0
W01001102,The Vale of Glamorgan 013F,11.8,1633.0,9315.459212778094,1151.0,222.0
W01001184,Rhondda Cynon Taf 026A,11.6,2070.0,504.92730998146163,1130.0,490.0
W01001105,The Vale of Glamorgan 001A,14.8,2804.0,66.11040248597746,1575.0,668.0
W01001180,Rhondda Cynon Taf 015A,10.2,1576.0,1632.3148627654066,51.0,213.0
W01001101,The Vale of Glamorgan 013E,11.7,1574.0,7846.460618145563,803.0,213.0
W01001319,Merthyr Tydfil 007B,13.8,1804.0,1322.1929053063618,1662.0,345.0
W01000689,Carmarthenshire 003C,53.8,1621.0,39.14333802602634,1096.0,489.0
W01001178,Rhondda Cynon Taf 023A,9.2,1669.0,639.0963048056673,823.0,309.0
W01000685,Carmarthenshire 001A,56.8,1568.0,41.53147306943543,673.0,361.0
W01001812,Cardiff 017C,6.6,1283.0,6509.386098427194,570.0,266.0
W01001001,Bridgend 010C,11.7,1652.0,3435.9400998336105,723.0,383.0
W01001762,Cardiff 046D,9.5,1890.0,11510.35322777101,73.0,186.0
W01001021,Bridgend 014A,7.7,1600.0,3726.129482999534,397.0,277.0
W01000603,Pembrokeshire 013D,9.5,1917.0,1540.6252511452224,746.0,367.0
W01001485,Torfaen 002D,12.8,1340.0,149.91329641438722,285.0,287.0
W01001407,Caerphilly 016A,8.7,1359.0,2323.474098136434,1225.0,256.0
W01001486,Torfaen 002E,9.5,1525.0,676.9053220293844,837.0,273.0
W01001862,Cardiff 042D,7.0,1752.0,9636.963696369638,327.0,147.0
W01001464,Blaenau Gwent 009A,5.9,1535.0,977.8938650697585,215.0,274.0
W01001273,Rhondda Cynon Taf 010E,15.9,1735.0,5997.234704459039,860.0,417.0
W01001503,Torfaen 009B,10.9,1355.0,6555.394291243347,271.0,182.0
W01001259,Rhondda Cynon Taf 018E,8.9,1703.0,1009.3048064955848,554.0,359.0
W01000075,Gwynedd 002C,45.3,1505.0,1509.0745011531133,753.0,201.0
W01000736,Swansea 028A,8.4,1709.0,595.532634073248,1895.0,531.0
W01000651,Carmarthenshire 020A,28.3,1588.0,841.2353657890554,1201.0,325.0
W01000650,Carmarthenshire 002B,46.7,1580.0,9.703478881422258,793.0,451.0
W01001494,Torfaen 008B,12.2,1544.0,2102.9692181966766,1551.0,411.0
W01001046,Bridgend 018C,8.9,1824.0,4729.064039408867,524.0,611.0
W01000688,Carmarthenshire 003B,55.1,1745.0,92.34367723635748,546.0,423.0
W01001027,Bridgend 017C,9.5,1560.0,4935.147105346409,1354.0,480.0
W01000684,Carmarthenshire 005D,51.6,1895.0,38.28244159149907,1146.0,529.0
W01000655,Carmarthenshire 020C,28.1,2099.0,880.8594569642033,360.0,402.0
W01000654,Carmarthenshire 023B,24.7,1801.0,2985.2478037460637,478.0,311.0
W01000657,Carmarthenshire 010B,59.4,1128.0,139.35732552536973,557.0,276.0
W01001500,Torfaen 011D,9.3,1290.0,1623.2540581351454,1743.0,267.0
W01000070,Gwynedd 012A,74.3,1339.0,24.036476564884126,1177.0,343.0
W01001256,Rhondda Cynon Taf 019C,14.0,1286.0,4946.153846153846,682.0,247.0
W01000979,Bridgend 015A,8.8,1649.0,3973.4939759036147,1332.0,188.0
W01001651,Newport 002A,9.2,1399.0,3627.171376717656,1710.0,407.0
W01001493,Torfaen 008A,9.1,1914.0,5135.497719345318,795.0,421.0
W01001821,Cardiff 024A,9.9,1932.0,6295.210166177908,1654.0,373.0
W01000929,Neath Port Talbot 020D,50.7,1269.0,327.7799302595893,411.0,270.0
W01001624,Newport 001B,13.4,1233.0,1041.2092551933795,1698.0,268.0
W01001331,Caerphilly 018B,16.1,1800.0,2817.7833437695676,633.0,232.0
W01001338,Caerphilly 004C,9.3,1734.0,6199.499463711119,456.0,285.0
W01001333,Caerphilly 018D,15.9,1555.0,1380.8720362312404,358.0,201.0
W01001330,Caerphilly 018A,15.4,1509.0,369.59024222978763,713.0,305.0
W01001335,Caerphilly 005B,11.5,1269.0,87.2794800371402,710.0,205.0
W01001332,Caerphilly 018C,15.8,1995.0,267.1684165416756,340.0,269.0
W01001337,Caerphilly 004B,11.1,1511.0,4120.534496863921,704.0,267.0
W01001334,Caerphilly 005A,10.5,1499.0,1320.3558530784815,213.0,262.0
W01001339,Caerphilly 004D,9.8,1452.0,1240.7075108946424,29.0,251.0
W01001006,Bridgend 009C,11.6,2332.0,2480.5871715774915,1709.0,611.0
W01001861,Cardiff 034D,22.2,1725.0,4596.322941646682,1121.0,186.0
W01000329,Flintshire 015D,7.8,1525.0,637.7551020408164,545.0,201.0
W01001846,Cardiff 006C,13.9,1827.0,2470.5882352941176,1745.0,216.0
W01000585,Pembrokeshire 007B,18.0,1413.0,16.993978142352532,1203.0,390.0
W01001467,Blaenau Gwent 005D,8.4,1935.0,409.86210840693906,249.0,301.0
W01001526,Torfaen 010B,10.6,1408.0,5818.181818181818,302.0,235.0
W01000977,Bridgend 003B,7.3,1410.0,221.78529296106962,392.0,258.0
W01000637,Carmarthenshire 007A,34.1,1416.0,675.604752135121,614.0,268.0
W01001675,Newport 007A,12.1,1571.0,10006.369426751593,865.0,233.0
W01001674,Newport 009E,9.2,1500.0,3296.7032967032965,1127.0,325.0
W01001676,Newport 007B,9.0,1743.0,4236.752552260574,330.0,170.0
W01001677,Newport 007C,8.9,1423.0,2509.7001763668427,1276.0,320.0
W01001672,Newport 009C,11.1,2605.0,2369.2587539790816,1249.0,397.0
W01000428,Powys 005A,9.5,1341.0,28.404577775800828,1235.0,400.0
W01001777,Cardiff 001A,9.1,1477.0,435.7574863549196,1827.0,434.0
W01000844,Swansea 005F,14.7,1518.0,487.5228827440023,305.0,216.0
W01001418,Caerphilly 008E,11.0,1443.0,165.358391107546,325.0,300.0
W01000294,Flintshire 005C,11.5,1907.0,492.5612150015497,1685.0,428.0
W01000215,Denbighshire 002C,16.5,1413.0,2736.2509682416735,1764.0,420.0
W01000214,Denbighshire 002B,14.2,1061.0,467.462660263471,389.0,236.0
W01000295,Flintshire 005D,12.0,1632.0,5361.366622864652,1515.0,380.0
W01000217,Denbighshire 008C,19.3,1990.0,1248.5099441621182,845.0,467.0
W01000296,Flintshire 003C,10.6,1566.0,365.8023826208829,247.0,283.0
W01001428,Caerphilly 001E,9.4,1271.0,1387.5545851528386,8.0,217.0
W01000212,Denbighshire 003A,18.7,2126.0,2415.634586978752,1591.0,595.0
W01000703,Carmarthenshire 022A,25.5,1808.0,4346.153846153846,499.0,333.0
W01000702,Carmarthenshire 001D,61.6,1210.0,225.96970885390402,854.0,289.0
W01000784,Swansea 007A,14.8,1305.0,4467.648065730914,1469.0,345.0
W01000705,Carmarthenshire 022C,24.6,1967.0,2891.796530432226,395.0,351.0
W01001480,Blaenau Gwent 003E,8.4,1594.0,1643.9768976897692,217.0,356.0
W01001401,Caerphilly 011A,9.5,2058.0,814.7590957678451,664.0,508.0
W01001400,Caerphilly 019F,12.0,1480.0,2544.704264099037,90.0,185.0
W01000782,Swansea 023C,7.1,1072.0,3544.973544973545,1757.0,309.0
W01000928,Neath Port Talbot 020C,60.0,1626.0,871.7563800128671,662.0,357.0
W01001458,Blaenau Gwent 004E,6.9,1522.0,2717.8571428571427,951.0,299.0
W01001459,Blaenau Gwent 007D,8.9,1210.0,1678.6903440621531,130.0,174.0
W01000778,Swansea 012C,13.2,1874.0,2784.960618219646,1525.0,305.0
W01000779,Swansea 012D,12.9,1467.0,246.25249693653166,1147.0,257.0
W01001007,Bridgend 009D,11.5,1896.0,860.9963216929294,822.0,326.0
W01001120,The Vale of Glamorgan 014D,10.2,1361.0,348.55430634875916,1787.0,299.0
W01001123,The Vale of Glamorgan 005B,10.8,1537.0,3978.7729743722493,1684.0,466.0
W01000002,Isle of Anglesey 007B,50.2,1241.0,114.40634996727296,1324.0,319.0
W01000636,Carmarthenshire 025B,31.1,2002.0,1497.7182613899906,728.0,345.0
W01000771,Swansea 020D,8.3,1310.0,249.18681402294038,1516.0,349.0
W01000947,Neath Port Talbot 004C,28.2,2134.0,3011.1471708762524,589.0,373.0
W01000946,Neath Port Talbot 004B,34.3,1614.0,59.584239341103164,744.0,374.0
W01001512,Torfaen 005C,7.1,1251.0,4092.24730127576,1848.0,483.0
W01001594,Monmouthshire 007E,10.8,1477.0,58.12626425608614,1248.0,386.0
W01001514,Torfaen 006A,8.3,1100.0,3181.9496673416256,1562.0,310.0
W01001515,Torfaen 006B,10.9,1422.0,1649.460619417701,1239.0,264.0
W01001596,Monmouthshire 006E,9.0,1418.0,1199.6615905245349,1517.0,435.0
