LSOA11CD,LSOA11NM,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
W01001140,Rhondda Cynon Taf 005D,15,18,16,11,19,19,21,14,19,17,13,12,11,10,9,6,13,11,6,11,5,5,4,1,1,9
W01001242,Rhondda Cynon Taf 030D,17,16,13,18,17,14,23,18,20,22,6,18,13,13,13,14,12,15,16,10,15,12,7,8,1,13
W01001141,Rhondda Cynon Taf 005E,13,14,16,25,15,15,9,15,6,16,11,14,18,9,16,12,19,12,8,14,8,4,5,3,2,16
W01000007,Isle of Anglesey 009A,25,32,29,27,21,32,42,32,28,24,8,21,8,17,15,23,5,10,21,9,11,11,9,2,4,33
W01000223,Denbighshire 009B,16,17,23,27,30,30,25,19,15,18,12,8,11,13,8,19,7,12,11,8,6,4,7,7,6,6
W01000222,Denbighshire 003C,26,38,27,34,37,26,42,31,36,32,35,33,31,23,15,14,11,17,11,14,8,9,14,8,7,13
W01000220,Denbighshire 001C,25,40,36,35,52,49,45,50,37,47,34,31,40,35,36,35,22,22,30,19,19,13,12,6,7,18
W01000496,Powys 021B,30,29,24,27,28,28,39,23,25,30,30,20,22,14,16,22,12,17,16,14,16,16,11,9,10,31
W01000497,Powys 005D,20,23,28,21,22,23,18,15,13,15,18,14,8,19,12,15,14,12,7,9,3,6,4,6,1,8
W01000417,Wrexham 020D,27,24,22,18,17,23,25,14,25,25,26,21,15,7,11,13,9,6,17,6,5,4,5,4,9,8
W01000416,Wrexham 007D,18,30,18,14,16,26,11,10,10,7,5,10,9,10,8,7,5,2,4,4,2,2,4,4,1,6
W01000414,Wrexham 010D,8,3,8,9,6,17,6,3,4,12,4,11,6,6,2,5,5,4,2,2,2,3,0,2,4,2
W01001398,Caerphilly 024A,16,21,10,14,26,28,22,19,12,14,8,6,2,4,7,6,6,6,6,2,4,3,5,2,1,9
W01001855,Cardiff 042A,11,10,7,12,10,3,7,4,10,7,8,6,5,3,2,2,4,4,1,5,1,0,0,3,0,7
W01001852,Cardiff 004B,16,18,28,22,15,21,25,20,30,19,15,13,11,9,20,20,13,11,13,13,14,9,4,8,9,19
W01001857,Cardiff 042C,13,10,17,8,8,15,9,11,5,3,9,3,5,9,10,10,5,6,5,7,11,11,4,0,7,14
W01001854,Cardiff 004D,22,15,21,20,38,23,42,21,31,20,30,30,16,20,16,18,17,17,22,19,19,16,14,12,9,61
W01001856,Cardiff 042B,10,7,7,5,3,7,6,6,3,4,4,3,7,1,1,7,3,2,5,7,0,1,0,5,2,3
W01001179,Rhondda Cynon Taf 023B,22,13,15,12,22,25,33,13,25,13,19,12,14,16,11,11,13,8,7,6,9,3,9,2,6,3
W01001853,Cardiff 004C,35,18,31,21,23,25,30,14,21,24,18,15,12,16,16,24,28,28,21,15,29,20,14,15,15,31
W01000443,Powys 015B,48,41,39,47,52,45,53,24,34,32,36,30,28,21,21,23,15,21,14,13,17,8,7,10,11,24
W01001892,Cardiff 020D,13,20,21,22,26,21,23,19,16,11,15,18,6,12,18,12,12,7,9,11,8,15,9,8,5,30
W01001080,The Vale of Glamorgan 012F,14,14,16,16,11,13,14,9,4,9,9,7,14,6,12,4,6,5,3,9,5,4,8,9,4,6
W01001582,Monmouthshire 011D,17,13,10,19,13,17,18,14,9,9,17,9,6,14,10,9,7,9,6,8,3,5,2,5,2,11
W01001681,Newport 006B,8,10,7,10,10,11,12,9,6,6,9,8,9,5,8,10,10,6,4,3,3,4,1,1,0,4
W01000072,Gwynedd 002B,20,15,17,16,26,13,16,18,21,17,10,8,10,12,17,8,9,10,14,7,7,14,15,4,7,19
W01000398,Wrexham 013A,23,21,19,11,19,22,20,16,24,15,14,13,12,9,10,10,8,7,7,1,6,0,2,1,2,16
W01000319,Flintshire 016G,12,10,19,18,15,24,23,15,16,13,11,10,7,9,12,16,12,8,6,13,9,13,8,3,6,4
W01000989,Bridgend 013A,17,21,13,18,28,19,28,15,19,21,20,17,10,8,17,12,9,12,12,10,12,15,11,6,7,7
W01000621,Pembrokeshire 016D,19,26,19,21,16,18,18,16,14,18,13,13,9,12,12,10,6,11,13,14,11,1,4,5,2,30
W01000908,Neath Port Talbot 006E,31,22,15,23,24,26,38,30,18,21,25,15,15,15,11,14,24,15,10,8,18,11,10,6,5,18
W01000620,Pembrokeshire 016C,16,11,11,12,18,24,16,18,10,8,13,5,9,5,13,7,9,8,5,6,14,8,9,9,5,10
W01000909,Neath Port Talbot 009A,14,17,17,19,19,28,19,11,19,29,12,16,12,13,12,8,4,11,5,6,8,13,5,7,6,19
W01000542,Ceredigion 011F,42,30,46,40,36,30,32,25,34,24,20,14,17,21,25,20,14,19,14,6,12,15,9,9,6,20
W01000545,Ceredigion 007D,39,34,38,44,42,42,47,22,28,27,27,30,17,18,24,23,23,18,20,12,9,15,10,7,4,19
W01000822,Swansea 009F,20,21,32,21,25,27,25,27,25,25,22,18,17,15,13,12,11,9,7,13,5,8,4,6,2,14
W01001920,Bridgend 017G,6,7,16,11,11,11,12,10,6,12,5,4,2,7,2,2,2,5,4,3,3,2,3,0,0,3
W01000346,Wrexham 018B,26,19,22,18,20,21,20,25,18,15,25,14,14,6,16,11,16,7,8,9,7,12,11,3,5,13
W01001779,Cardiff 026A,11,14,13,21,17,17,24,11,18,15,20,11,16,13,9,12,14,9,7,4,6,4,6,4,6,15
W01001909,Monmouthshire 002F,25,28,44,33,36,35,42,40,31,18,25,31,28,33,17,10,21,15,17,8,12,10,12,6,5,25
W01000082,Gwynedd 015C,20,16,13,11,15,17,11,14,7,19,9,10,8,7,6,3,1,5,1,4,6,5,6,6,2,13
W01001261,Rhondda Cynon Taf 018F,12,7,13,21,12,17,15,11,13,9,12,12,8,6,8,11,6,3,1,6,2,4,6,1,3,7
W01000258,Flintshire 006A,31,33,43,34,41,32,41,37,38,31,24,22,18,18,17,23,15,13,20,14,3,5,4,5,2,14
W01001260,Rhondda Cynon Taf 014C,11,6,15,14,8,15,8,9,9,9,4,10,5,10,9,3,4,6,4,8,4,6,0,2,6,3
W01001028,Bridgend 014D,26,30,19,21,25,32,39,24,18,25,31,12,19,12,18,18,13,11,14,15,9,5,4,3,3,16
W01000682,Carmarthenshire 005B,20,20,20,19,20,35,25,20,17,15,23,16,15,13,18,19,12,14,8,7,13,6,6,7,4,8
W01001811,Cardiff 009A,15,10,12,9,10,11,12,12,7,5,11,3,7,4,7,7,3,7,6,3,0,2,1,0,0,3
W01001362,Caerphilly 003C,19,20,22,28,33,31,40,17,25,29,16,22,21,14,19,20,17,14,11,7,8,6,14,8,6,14
W01001152,Rhondda Cynon Taf 002B,31,27,19,28,23,28,29,10,19,22,22,18,17,16,16,18,10,14,7,10,8,4,4,6,3,15
W01000325,Flintshire 010D,23,15,20,31,29,26,30,34,24,24,23,13,16,14,13,12,4,10,6,2,6,4,2,4,3,8
W01000759,Swansea 012A,27,30,21,34,24,25,34,23,16,18,22,19,20,17,14,19,12,19,21,16,11,18,6,12,8,49
W01000117,Gwynedd 017E,28,35,14,29,16,19,20,19,18,18,15,24,17,18,20,14,12,11,8,6,7,4,7,9,8,44
W01000656,Carmarthenshire 010A,30,25,30,23,19,24,19,19,28,23,8,17,10,7,9,20,18,8,13,9,14,5,13,7,7,28
W01001528,Torfaen 010D,10,6,14,21,20,15,17,9,16,17,11,14,13,7,8,11,10,17,6,6,7,10,5,4,2,5
W01000735,Carmarthenshire 027D,39,29,25,24,27,28,37,31,37,34,24,29,12,20,21,17,12,18,16,16,18,10,11,8,5,16
W01001491,Torfaen 004A,26,17,25,22,24,27,30,15,24,21,17,8,19,13,10,14,9,8,4,10,4,5,2,4,2,13
W01000505,Powys 021E,23,23,21,25,16,22,11,23,13,17,22,19,9,11,12,6,9,10,8,10,13,9,4,9,2,17
W01000821,Swansea 009E,21,17,14,16,11,29,28,18,18,10,16,11,15,19,12,8,8,5,9,9,3,8,5,3,3,17
W01001263,Rhondda Cynon Taf 022E,7,3,6,9,7,9,4,5,4,7,3,8,7,8,3,9,1,4,11,5,0,4,0,1,1,7
W01001262,Rhondda Cynon Taf 022D,10,8,6,10,8,9,7,8,1,8,6,2,5,6,5,1,5,10,2,2,3,1,1,0,2,7
W01001272,Rhondda Cynon Taf 010D,18,15,21,19,15,18,16,21,15,14,19,10,6,9,10,8,11,12,8,8,7,10,4,5,1,7
W01000921,Neath Port Talbot 011B,16,25,11,14,16,24,14,20,16,21,21,10,11,11,13,5,4,6,9,7,5,2,0,1,4,5
W01000920,Neath Port Talbot 011A,13,15,15,13,19,17,23,16,12,14,10,5,11,10,12,6,7,0,6,3,9,5,5,4,3,7
W01000411,Wrexham 015C,22,21,22,24,24,21,34,20,24,18,15,10,12,5,9,13,5,8,5,9,3,3,3,2,3,20
W01000410,Wrexham 014D,10,11,25,13,22,21,14,8,22,9,21,12,14,15,14,11,9,10,12,7,4,7,10,7,6,15
W01001258,Rhondda Cynon Taf 019E,17,14,11,12,12,20,13,8,12,5,12,9,5,14,6,6,7,12,5,2,12,7,9,7,8,14
W01000379,Wrexham 004C,10,13,16,16,21,22,33,17,15,21,16,15,14,12,11,8,10,6,7,11,2,3,1,0,2,9
W01000378,Wrexham 004B,9,10,16,17,12,7,18,10,12,8,10,10,7,6,8,5,6,3,1,4,0,4,0,1,1,3
W01000371,Wrexham 008B,13,8,7,12,7,17,11,9,7,10,4,5,3,4,0,2,6,4,3,5,4,3,4,2,6,6
W01000370,Wrexham 020G,21,16,19,14,23,32,23,10,23,24,16,20,17,21,10,15,6,18,9,14,12,17,13,13,10,61
W01000373,Wrexham 005B,17,15,13,24,16,12,17,12,14,16,10,17,9,4,6,11,8,9,7,8,3,1,3,0,4,11
W01001603,Newport 012C,8,12,15,15,21,13,18,6,6,7,6,10,5,5,6,6,9,8,7,7,12,4,7,4,4,21
W01000077,Gwynedd 001C,6,4,5,4,7,10,13,13,7,5,7,9,3,1,5,8,8,7,4,8,9,3,9,3,2,6
W01001132,The Vale of Glamorgan 008D,23,19,15,23,16,28,15,21,9,16,4,11,8,3,10,8,2,7,4,9,9,5,6,1,7,11
W01001133,The Vale of Glamorgan 008E,35,25,35,33,26,40,39,33,37,31,22,20,25,24,22,34,21,21,13,19,16,13,22,8,8,41
W01001134,The Vale of Glamorgan 008F,21,15,18,20,16,19,16,26,25,17,12,18,12,12,14,16,3,6,7,5,11,12,4,5,0,4
W01001135,The Vale of Glamorgan 003C,16,19,27,27,20,28,38,30,24,22,26,15,13,13,8,12,7,14,4,13,5,3,7,3,4,10
W01001136,The Vale of Glamorgan 003D,30,21,19,13,17,31,32,19,25,21,27,23,23,29,20,14,7,10,8,6,7,5,9,4,4,15
W01001137,Rhondda Cynon Taf 005A,22,20,20,18,29,37,42,26,22,24,25,18,22,21,27,13,16,9,9,13,4,8,7,2,3,12
W01001168,Rhondda Cynon Taf 004B,19,22,20,9,16,19,22,15,18,11,14,18,14,16,16,14,11,15,5,6,8,8,3,7,6,10
W01001169,Rhondda Cynon Taf 004C,19,18,26,17,15,14,25,12,6,15,13,9,18,12,7,6,10,5,5,3,7,4,7,0,1,8
W01001160,Rhondda Cynon Taf 029A,22,21,33,32,23,21,27,22,18,12,15,12,15,8,10,7,10,6,12,5,8,6,6,5,3,12
W01001161,Rhondda Cynon Taf 029B,27,28,18,23,26,27,29,25,15,22,17,14,8,6,9,15,9,9,10,6,4,5,7,6,2,11
W01001165,Rhondda Cynon Taf 019B,9,9,16,13,13,16,13,6,17,13,10,7,8,3,2,5,1,4,1,2,0,0,1,3,1,3
W01001130,The Vale of Glamorgan 005F,9,15,13,15,8,17,27,15,4,13,10,12,5,11,6,7,3,1,5,2,6,4,4,8,4,9
W01001162,Rhondda Cynon Taf 025A,22,21,23,17,15,21,24,23,22,18,10,17,16,10,6,12,5,6,6,7,3,2,3,5,1,6
W01001131,The Vale of Glamorgan 008C,23,15,23,11,19,23,25,15,18,12,16,14,9,10,11,15,13,15,6,13,4,6,5,4,5,22
W01001167,Rhondda Cynon Taf 016B,20,12,19,14,15,18,22,13,14,14,12,10,13,14,11,13,9,8,7,9,4,6,2,6,2,10
W01001164,Rhondda Cynon Taf 019A,11,19,14,10,20,13,17,15,12,17,16,10,10,5,9,9,8,5,5,5,3,5,4,3,1,7
W01001056,Bridgend 007D,12,9,23,24,26,18,17,21,9,14,15,16,15,15,13,12,8,8,11,9,5,3,4,4,2,7
W01001057,Bridgend 006B,20,16,11,15,25,25,20,15,12,13,9,7,8,10,11,8,7,5,6,6,3,1,2,3,1,3
W01001461,Blaenau Gwent 007F,19,11,15,11,11,13,12,18,15,13,7,18,14,8,11,8,6,3,4,7,9,4,3,6,4,12
W01000200,Denbighshire 008A,23,12,17,21,20,20,32,18,21,15,16,14,15,8,11,5,11,8,5,9,5,5,1,2,1,10
W01000281,Flintshire 008D,22,13,20,19,22,31,20,13,10,14,7,5,8,8,5,10,12,8,12,5,2,9,3,1,2,2
W01001948,Cardiff 006E,11,10,10,15,12,18,5,4,5,4,6,3,7,0,7,2,1,1,3,3,1,3,3,1,2,4
W01000282,Flintshire 010C,7,8,7,8,11,18,8,4,2,7,4,1,1,5,2,1,2,1,1,2,3,0,3,1,0,2
W01001941,Cardiff 032G,1,1,2,4,6,3,2,1,1,0,4,0,1,7,0,4,0,0,4,3,0,0,0,0,0,2
W01001940,Cardiff 048A,9,10,10,17,12,22,17,8,10,12,1,1,6,0,3,7,1,3,0,2,2,0,0,0,0,2
W01001949,Cardiff 005F,5,4,5,5,7,10,7,9,8,9,7,2,4,7,2,8,6,4,7,13,8,3,2,3,5,11
W01000529,Ceredigion 007A,31,25,27,34,30,30,28,21,18,15,14,13,13,17,10,7,10,8,11,6,4,5,9,6,2,8
W01000528,Ceredigion 008B,19,21,18,12,18,20,18,13,22,15,17,17,11,12,8,12,12,10,11,9,15,12,8,14,11,22
W01001495,Torfaen 008C,16,26,25,29,25,24,31,29,21,20,30,31,20,23,15,23,16,22,20,22,16,9,12,13,4,49
W01000431,Powys 014A,11,10,14,24,18,10,12,6,13,9,4,11,12,9,2,6,3,5,1,4,4,2,4,5,3,13
W01001542,Monmouthshire 009A,28,23,35,37,18,24,26,19,39,19,22,25,20,8,10,13,11,10,15,11,11,7,9,8,5,40
W01001634,Newport 019B,13,9,20,20,14,15,10,11,7,18,9,14,7,4,15,9,8,5,9,12,9,4,7,7,4,6
W01001637,Newport 016B,22,19,18,32,33,29,32,20,20,22,14,12,15,9,11,8,10,9,10,13,10,10,4,0,2,17
W01001538,Torfaen 009D,10,19,14,15,6,15,8,13,8,9,11,9,19,9,9,6,4,5,7,8,9,3,2,6,0,2
W01000430,Powys 015A,22,26,17,21,28,24,23,17,16,23,15,15,17,15,11,8,12,12,9,8,12,5,7,11,8,14
W01001562,Monmouthshire 003B,21,16,19,22,30,17,21,23,17,13,10,4,7,9,8,11,4,5,15,5,4,5,1,0,0,3
W01001565,Monmouthshire 006D,36,35,42,30,19,30,28,26,29,22,22,14,19,14,15,24,21,7,11,15,8,10,7,1,6,13
W01000088,Gwynedd 007B,34,24,30,26,23,32,22,18,25,22,25,18,14,14,16,18,12,16,7,6,6,7,4,7,0,43
W01001564,Monmouthshire 003D,32,31,45,47,44,41,39,34,42,29,32,29,31,31,20,32,27,26,14,19,16,14,17,9,7,34
W01001904,Powys 018G,40,33,40,24,24,31,47,27,14,31,30,22,18,11,13,10,10,14,11,9,15,9,8,3,7,22
W01001539,Torfaen 009E,20,16,15,14,13,10,14,9,13,10,3,6,4,6,8,13,4,11,10,6,3,5,3,4,3,8
W01001563,Monmouthshire 003C,16,11,15,12,17,16,19,8,10,16,15,9,9,13,17,6,6,15,6,6,14,8,8,6,6,24
W01000580,Pembrokeshire 009B,40,37,33,46,36,45,41,25,39,34,26,15,23,12,22,24,15,23,19,8,15,13,10,13,6,14
W01000030,Isle of Anglesey 003D,20,34,27,21,31,36,24,22,21,26,11,14,10,20,13,15,17,12,12,12,14,6,9,7,7,12
W01000031,Isle of Anglesey 001E,32,27,25,25,37,21,33,30,25,19,16,19,10,13,16,11,11,10,10,10,4,5,2,1,3,7
W01000242,Denbighshire 014A,16,28,22,15,19,35,33,12,24,21,28,13,21,23,9,17,11,12,10,9,11,10,8,5,12,22
W01000032,Isle of Anglesey 002D,14,18,25,19,25,18,26,22,22,19,17,15,12,13,12,9,8,2,6,5,4,6,6,3,4,14
W01000033,Isle of Anglesey 003E,17,29,20,25,20,27,28,15,16,8,13,12,11,14,10,5,7,6,5,8,4,5,5,3,3,14
W01000034,Isle of Anglesey 004B,17,13,22,20,21,19,21,10,19,11,20,12,5,11,12,7,11,8,10,5,2,6,2,2,0,18
W01000035,Isle of Anglesey 005E,28,33,27,26,29,35,33,18,16,29,21,20,15,16,18,16,7,11,8,8,10,12,6,5,5,24
W01000245,Denbighshire 010A,33,26,28,24,26,38,23,31,16,24,16,21,16,19,21,18,13,14,15,2,7,9,9,5,6,26
W01000036,Isle of Anglesey 003F,11,4,7,9,8,13,16,11,10,7,5,6,8,5,7,6,7,3,2,1,2,2,1,2,3,9
W01000037,Isle of Anglesey 003G,14,13,13,22,19,22,18,18,16,16,10,5,12,12,11,4,5,5,2,3,7,3,2,9,5,23
W01000038,Isle of Anglesey 009D,44,34,34,42,31,53,38,34,31,30,28,27,24,21,23,28,21,17,23,11,14,6,3,8,6,16
W01000039,Isle of Anglesey 004C,20,12,20,19,17,25,25,14,25,19,13,19,9,14,24,13,7,10,3,9,4,4,6,10,3,18
W01000180,Conwy 008C,18,22,19,19,30,28,25,21,20,24,20,12,7,10,10,14,13,8,13,15,10,8,5,5,4,16
W01000108,Gwynedd 012D,30,27,25,32,18,37,32,24,25,13,29,15,17,18,22,12,13,15,13,12,9,9,6,8,7,28
W01000100,Gwynedd 010B,25,16,11,14,13,24,24,13,13,17,10,13,7,9,10,15,5,8,5,5,11,6,10,3,5,18
W01001929,Wrexham 012F,12,11,14,8,10,6,12,7,7,4,6,9,6,9,1,2,4,3,5,3,1,3,4,1,1,4
W01000101,Gwynedd 013D,18,18,16,16,24,18,19,20,16,22,20,11,6,8,13,6,8,5,8,5,5,6,0,3,1,15
W01000182,Conwy 007D,33,26,34,33,24,34,41,27,29,30,33,24,29,27,25,22,33,25,26,30,20,15,21,20,18,79
W01000181,Conwy 008D,31,13,13,16,22,17,30,14,7,13,7,15,6,11,6,9,8,6,3,3,1,2,2,2,1,7
W01000183,Conwy 008E,22,19,22,20,18,26,13,22,12,19,20,11,12,17,9,14,13,15,18,14,14,7,10,15,10,67
W01000103,Gwynedd 005D,9,11,13,11,11,18,13,10,11,12,17,13,8,6,7,10,2,6,5,5,7,6,6,5,3,10
W01000827,Swansea 031E,28,15,16,19,22,21,35,17,13,10,21,13,13,15,16,12,13,4,10,12,5,5,5,10,4,21
W01000189,Conwy 015F,19,16,25,24,23,24,17,16,17,16,20,11,10,11,14,14,11,9,3,6,4,1,2,0,1,5
W01000188,Conwy 002D,24,15,20,22,27,35,23,22,29,19,26,23,18,23,13,17,17,15,17,12,17,10,14,11,5,19
W01001395,Caerphilly 023C,22,16,21,12,21,26,21,10,19,11,17,14,22,14,15,12,6,7,5,5,7,5,4,6,2,21
W01001922,Cardiff 032E,0,0,0,1,3,2,3,0,1,2,0,0,1,0,1,1,3,0,1,0,1,1,2,0,0,2
W01000131,Conwy 012D,20,15,24,21,33,26,34,30,36,32,24,26,14,17,13,9,5,5,6,8,5,11,17,6,6,16
W01001206,Rhondda Cynon Taf 006C,14,17,21,12,19,18,21,18,15,13,11,13,10,5,7,17,10,10,12,19,7,7,2,10,3,30
W01001287,Rhondda Cynon Taf 014F,31,19,8,13,22,24,26,12,22,12,10,8,14,8,12,7,7,3,1,4,8,6,4,3,4,6
W01000276,Flintshire 008A,8,9,9,6,11,6,9,5,6,2,3,1,0,4,1,1,0,1,1,0,0,2,2,0,0,1
W01000277,Flintshire 008B,13,10,10,11,11,16,12,9,6,8,7,6,6,4,8,3,6,1,6,0,0,1,0,1,2,1
W01000444,Powys 002A,42,31,43,31,44,40,51,36,31,27,27,21,21,19,21,19,22,19,13,16,15,11,21,11,10,55
W01001586,Monmouthshire 007D,19,24,29,24,25,31,40,27,20,31,31,23,20,18,13,18,15,7,14,18,6,6,6,11,3,32
W01000564,Pembrokeshire 011C,13,14,17,15,17,19,22,20,14,39,10,9,12,11,16,13,14,8,14,11,10,14,8,3,5,23
W01001601,Newport 006A,15,11,5,17,11,9,11,7,12,5,3,12,5,3,5,2,4,1,1,5,2,3,1,2,1,7
W01001921,Bridgend 017H,10,8,12,17,8,13,8,7,6,5,6,1,2,1,1,5,3,5,4,2,1,1,2,2,1,3
W01000342,Wrexham 009B,18,12,17,15,19,18,12,19,14,9,14,19,10,13,12,10,3,8,8,11,18,10,6,3,5,22
W01001951,Cardiff 049E,7,6,6,4,2,2,2,2,1,3,1,0,1,2,1,0,0,2,4,0,4,0,0,0,0,2
W01001436,Blaenau Gwent 008B,12,17,16,18,18,8,12,13,12,13,13,15,16,18,6,9,9,15,10,7,7,3,4,4,2,20
W01001437,Blaenau Gwent 008C,24,14,14,14,21,18,18,17,8,10,9,9,7,13,9,11,13,10,9,4,7,3,5,5,5,15
W01001434,Caerphilly 013F,15,20,13,11,19,9,17,14,12,11,12,9,8,8,5,10,6,14,5,4,4,9,7,9,0,5
W01001435,Blaenau Gwent 008A,16,16,7,12,13,11,18,7,9,17,6,11,9,16,12,4,5,6,5,3,7,4,0,4,2,4
W01000541,Ceredigion 008E,28,25,26,35,27,32,27,31,38,31,16,17,13,9,11,15,16,13,16,9,9,5,9,5,5,21
W01001752,Cardiff 031B,19,9,16,11,11,13,23,21,24,14,16,12,20,17,11,20,8,4,3,9,6,5,4,0,3,12
W01001279,Rhondda Cynon Taf 028F,12,13,16,13,13,13,14,10,10,15,6,13,11,8,7,20,9,11,4,2,8,4,4,6,4,6
W01001546,Monmouthshire 002A,16,9,15,15,13,13,13,16,11,8,8,8,8,3,5,9,9,8,6,8,3,1,2,4,2,7
W01001432,Caerphilly 013D,22,21,29,28,20,33,24,18,19,21,20,11,12,10,15,20,17,13,4,9,9,12,3,3,5,21
W01001433,Caerphilly 013E,18,20,18,12,12,15,14,10,5,11,19,9,13,21,18,10,12,10,9,10,5,7,5,4,4,15
W01001430,Caerphilly 015B,24,23,19,13,29,25,28,20,19,24,11,15,12,10,18,9,9,10,10,14,11,6,5,6,3,12
W01001431,Caerphilly 015C,10,18,11,28,15,20,26,15,12,15,11,19,17,8,11,8,9,5,8,12,1,1,4,2,0,36
W01000504,Powys 021D,15,12,17,12,25,12,13,19,5,11,8,7,5,6,5,6,6,8,10,8,1,4,3,2,1,5
W01000974,Bridgend 006A,33,38,30,22,21,21,20,16,24,21,14,18,19,11,20,9,8,11,19,8,7,7,5,4,2,10
W01001545,Monmouthshire 001A,22,31,25,33,26,32,31,31,29,21,39,21,22,24,11,13,23,19,18,20,14,13,16,17,13,58
W01000845,Swansea 001A,18,20,16,10,22,30,21,17,18,20,20,24,14,16,10,9,11,14,9,10,9,5,2,5,10,26
W01000326,Flintshire 018B,33,10,19,19,29,32,33,30,19,22,24,23,15,15,8,15,16,12,9,6,9,4,3,7,1,6
W01000197,Denbighshire 012C,24,22,29,21,21,23,20,19,11,19,21,10,18,8,10,13,7,7,8,11,6,5,8,3,10,19
W01001438,Blaenau Gwent 004A,17,25,23,22,14,24,25,21,13,15,16,14,8,20,10,11,9,6,6,10,3,6,4,7,2,19
W01001439,Blaenau Gwent 004B,17,19,14,20,23,21,28,18,13,22,21,11,11,14,15,12,12,8,16,11,7,7,3,2,1,5
W01001367,Caerphilly 019B,15,10,23,18,19,21,21,10,10,20,12,18,13,11,13,12,9,6,5,9,3,2,3,1,2,9
W01001543,Monmouthshire 009B,23,21,24,19,26,35,23,20,20,21,18,19,15,14,12,17,4,9,12,8,1,7,6,2,1,17
W01001157,Rhondda Cynon Taf 028A,24,14,24,17,25,21,20,19,11,8,17,7,11,7,11,7,6,4,7,3,4,5,5,2,2,9
W01001540,Torfaen 004E,11,11,9,13,17,9,10,9,7,6,7,7,6,12,4,10,11,5,3,4,2,3,4,0,0,10
W01001541,Torfaen 004F,12,21,17,12,20,18,11,11,9,9,15,11,15,3,7,7,7,7,7,5,6,2,1,3,2,11
W01000582,Pembrokeshire 004A,30,31,22,29,21,25,41,27,30,29,21,15,22,13,16,3,18,14,13,10,9,9,8,4,8,14
W01001038,Bridgend 011C,32,20,28,18,29,13,23,17,16,18,24,23,21,22,18,11,10,13,8,14,8,12,3,9,5,43
W01001039,Bridgend 009E,21,30,16,20,21,31,22,22,30,20,8,14,9,2,6,14,8,2,4,2,9,5,6,5,4,12
W01001757,Cardiff 025C,5,3,5,5,3,4,4,3,3,2,5,3,7,2,3,8,5,5,3,3,8,1,8,4,3,7
W01000368,Wrexham 008A,28,31,32,35,37,35,38,28,16,29,44,31,28,23,17,32,20,21,14,21,13,16,12,11,6,20
W01001900,Neath Port Talbot 020G,21,11,18,21,17,19,12,13,16,14,16,13,9,14,8,9,5,3,3,9,3,10,6,0,6,6
W01000151,Conwy 005C,23,20,10,6,19,18,14,20,18,13,11,11,13,9,9,10,9,6,5,7,0,0,3,4,5,12
W01000653,Carmarthenshire 023A,25,23,17,20,23,17,25,17,16,15,17,22,22,23,12,11,8,10,10,10,13,7,11,2,4,24
W01001632,Newport 017D,9,19,14,18,12,17,15,11,14,9,10,9,10,13,5,2,5,4,5,6,7,2,2,3,1,11
W01001635,Newport 016A,22,14,12,8,23,22,15,11,11,15,11,12,9,7,6,6,8,6,7,1,2,0,1,1,1,6
W01000652,Carmarthenshire 020B,18,15,14,18,16,20,16,18,19,25,13,17,12,17,12,7,21,12,17,16,8,7,10,7,7,42
W01000008,Isle of Anglesey 008A,17,16,16,21,25,27,31,16,25,17,16,13,11,19,12,17,15,11,8,9,9,6,12,4,4,49
W01001906,Powys 001F,39,20,31,34,38,49,48,29,34,32,39,18,27,15,19,8,11,15,11,7,8,4,8,5,4,16
W01001059,The Vale of Glamorgan 015A,23,25,27,15,24,19,27,13,20,28,17,21,19,10,11,12,11,13,6,6,8,10,9,4,6,15
W01001058,Bridgend 006C,23,14,16,16,19,15,19,25,18,19,10,15,14,16,16,6,11,3,4,4,5,2,8,3,6,17
W01001051,Bridgend 008E,12,12,24,18,16,15,21,14,14,18,13,13,12,13,12,15,10,14,6,9,3,5,3,1,2,4
W01001050,Bridgend 008D,20,19,8,16,13,10,13,19,15,15,7,14,5,10,7,5,6,10,10,5,3,3,2,1,2,8
W01001053,Bridgend 018E,20,19,22,11,19,34,24,19,21,23,21,21,27,16,15,13,13,11,7,2,8,4,7,4,6,19
W01001052,Bridgend 008F,15,14,8,11,24,21,14,15,12,20,13,12,15,10,13,9,5,8,11,4,9,13,3,5,7,6
W01001055,Bridgend 007C,12,14,11,9,15,15,15,12,13,9,6,10,10,7,12,11,3,5,3,8,3,3,8,2,4,5
W01001054,Bridgend 018F,15,21,23,28,9,31,13,16,20,17,23,13,19,17,19,13,24,18,14,16,18,15,17,13,12,39
W01001387,Caerphilly 007C,12,8,11,9,11,17,9,11,10,10,8,11,7,15,12,9,5,13,5,6,11,11,6,2,3,9
W01001306,Merthyr Tydfil 003D,21,20,14,16,13,12,12,14,15,12,7,11,13,15,6,3,8,6,8,5,5,3,4,5,1,15
W01001348,Caerphilly 009A,12,17,23,30,20,23,31,15,17,23,14,11,8,6,14,12,9,5,5,8,7,11,3,7,2,13
W01001349,Caerphilly 009B,24,13,12,15,19,24,12,10,14,6,9,7,15,8,5,10,13,9,8,11,7,10,10,3,6,7
W01001627,Newport 001E,32,21,32,21,16,28,30,13,30,25,21,19,17,13,13,14,8,9,4,1,4,3,4,2,1,17
